UUID,category,votes,id
244bc09d88ced8ad6dfdfe86eb5001b95ca3b408484f7731ca3c71f7c3d810bd7,sponsor,1,1134
7d2efe2074f305e230aac063c68ef7a4032def15b2a8d40ea4b25044f3df3d5a7,outro,1,1135
7d2efe2074f305e230aac063c68ef7a4032def15b2a8d40ea4b25044f3df3d5a7,sponsor,1,1136
d08014bd7619a4683f854782d1ae45ed648118fca6fa1c053a73485a2bf371227,outro,1,1137
d08014bd7619a4683f854782d1ae45ed648118fca6fa1c053a73485a2bf371227,interaction,1,1138
f1379eb032824c5d0bb4d067782854983f3f4d31c9918443e0520e249110215b7,intro,3,1122
5b8f4b320cd8cbb48592839b2084f91ee2b21281b9aef3b3a1d9e3ad282fbd117,intro,1,1139
5b8f4b320cd8cbb48592839b2084f91ee2b21281b9aef3b3a1d9e3ad282fbd117,sponsor,1,1140
635d99f0876d6d597c704ea3062d44879dd0f5675a1a2634cddfbabd540b6cb97,intro,1,1141
635d99f0876d6d597c704ea3062d44879dd0f5675a1a2634cddfbabd540b6cb97,sponsor,1,1142
5091cef88d40565081c221df9823cbdf08357adc8bb067237dd5cdc759c6c2147,sponsor,1,1143
9503880fad6f4d3f562d6bd9ca02a1aed1c3caa24db25da4c44b4fec66c33f387,sponsor,1,1144
9503880fad6f4d3f562d6bd9ca02a1aed1c3caa24db25da4c44b4fec66c33f387,selfpromo,1,1145
2530f4e3b98a84e2089887b8b7832f969a258767f3b09253b36f0b3776a4eeef7,intro,1,1146
2530f4e3b98a84e2089887b8b7832f969a258767f3b09253b36f0b3776a4eeef7,sponsor,1,1147
8bbc3f01b40bb63ea7f93e24e3d03ab2b19dafb511a27318e36af8eee5f603667,intro,1,1148
a7d4af5fca741ab18898e6bb6c58d7ff6b37c71502b97431c8e3f0e1527a1e917,sponsor,1,1149
a7d4af5fca741ab18898e6bb6c58d7ff6b37c71502b97431c8e3f0e1527a1e917,selfpromo,1,1150
6d4dc28b6b43307f5752a7ccc4765dd7ac518670603013847e3f76739aa810c37,intro,1,1151
6d4dc28b6b43307f5752a7ccc4765dd7ac518670603013847e3f76739aa810c37,sponsor,1,1152
7412c8bd657f671bb310ae378c860d445e069b2ac2454e581857e7352177f4a07,filler,1,1153
7412c8bd657f671bb310ae378c860d445e069b2ac2454e581857e7352177f4a07,sponsor,1,1154
79638f7ffabff379c1446ee44b2434ef0b08b5dd8ed5b8e1820736ab2fa4423f7,selfpromo,1,1155
79638f7ffabff379c1446ee44b2434ef0b08b5dd8ed5b8e1820736ab2fa4423f7,sponsor,1,1156
4caf58828de8faf4dfedc00f7be55b4582ff6c7463f0334ae47e6a8f171265337,sponsor,1,1157
852e52dbb4a1f1064ec06812253187ed9ee345a6406adebc075b8f9e512c9a7c7,intro,1,1158
852e52dbb4a1f1064ec06812253187ed9ee345a6406adebc075b8f9e512c9a7c7,sponsor,1,1159
3eeb3011858c0d86558e6e17f92fd9446c7ac66d0625fea1e5f6e7dd9bc9d04d7,filler,1,1166
67e1792398634fa5f2f3a334daec5aa0782af0c5ae6df0ad817d26bdefc0751a7,outro,0,1160
67e1792398634fa5f2f3a334daec5aa0782af0c5ae6df0ad817d26bdefc0751a7,interaction,1,1162
67e1792398634fa5f2f3a334daec5aa0782af0c5ae6df0ad817d26bdefc0751a7,sponsor,1,1161
8c559bca74e95905c428faf18882a586a5c98579fef6b0f7dac7ec94592c76527,sponsor,1,1163
3eeb3011858c0d86558e6e17f92fd9446c7ac66d0625fea1e5f6e7dd9bc9d04d7,sponsor,1,1167
9533e5f9b3578450be56e02736468cd91ddae6c623eae483709ea1adcabfbad07,intro,1,1168
9533e5f9b3578450be56e02736468cd91ddae6c623eae483709ea1adcabfbad07,preview,1,1169
f007f31df0f7a6188485fd943439739e6937af6567efdacd382eaa95b45524667,intro,1,1170
b0af5eeb6603742b1d09fecc3539e50235cc116e0a40d824bbaa50a10992f74b7,filler,1,1171
b0af5eeb6603742b1d09fecc3539e50235cc116e0a40d824bbaa50a10992f74b7,sponsor,1,1172
034dd7fee558c256f2e4b61b5cf8e9cdd863d9366eacbce102d977626057fe297,sponsor,1,1174
72431cddaf71fb66319aa9475a523817fbf6899bbcd676b835140be094ad90f57,intro,1,1175
72431cddaf71fb66319aa9475a523817fbf6899bbcd676b835140be094ad90f57,sponsor,1,1176
852e52dbb4a1f1064ec06812253187ed9ee345a6406adebc075b8f9e512c9a7c7,outro,1,1177
c185b7e7d364da6cdd623eb9191d959cb2f60db4cb3ae2da61b6583bb182f9517,selfpromo,1,1178
c185b7e7d364da6cdd623eb9191d959cb2f60db4cb3ae2da61b6583bb182f9517,sponsor,1,1179
4455d361ed95e02a9a412840e94c26d714b58204d1385b85fe85b1d7749d1bae7,selfpromo,1,1180
4455d361ed95e02a9a412840e94c26d714b58204d1385b85fe85b1d7749d1bae7,sponsor,1,1181
b78c0a6daaa20523b1983ac56a2fe6ba0a90c6f78544cb67f19e57cc09115f957,sponsor,1,1182
09a991b139991ef2886dd96025b08b6a0f03043cc7eefc65866f4d24518f9ef67,selfpromo,1,1183
000bd959c697debf070f98f90f7341a647b66fb230455ec5dfc324dbba0883ff7,intro,1,1186
09a991b139991ef2886dd96025b08b6a0f03043cc7eefc65866f4d24518f9ef67,sponsor,1,1187
09a991b139991ef2886dd96025b08b6a0f03043cc7eefc65866f4d24518f9ef67,filler,0,1184
0d43904135ca5854b64640ceca0cdf600dcd74b604a14e32290b0fe1d8d3793d7,sponsor,1,1188
030913d86fdc52d6df99423439a29476b8d0eadcdd37b83b06b19cff28e735897,outro,1,1189
030913d86fdc52d6df99423439a29476b8d0eadcdd37b83b06b19cff28e735897,sponsor,1,1190
e0da65e32f29e9bddd8770172bb2d233ded3e13f6638d913c0eb028542f71ad07,sponsor,2,1191
e0da65e32f29e9bddd8770172bb2d233ded3e13f6638d913c0eb028542f71ad07,selfpromo,0,1192
6c3bf951b651cc9a8b79ef7b186402ab13f1a3edaf03e52736f5480808009e6d7,selfpromo,1,1193
6c3bf951b651cc9a8b79ef7b186402ab13f1a3edaf03e52736f5480808009e6d7,sponsor,1,1194
17172e27cd2ecfff20a5547cf946affb309306ffb7097025a0acf838501a57c17,preview,1,1195
17172e27cd2ecfff20a5547cf946affb309306ffb7097025a0acf838501a57c17,sponsor,1,1196
7b005b09f2e9f0dd6342a85a74b59747a336e130ed6cf8284df5f6489095f4367,sponsor,1,1197
7b005b09f2e9f0dd6342a85a74b59747a336e130ed6cf8284df5f6489095f4367,selfpromo,1,1198
b176d0d1058160be66ac7ec5978569629e3763cda7ab5811009b430f6125e77e7,selfpromo,1,1199
b176d0d1058160be66ac7ec5978569629e3763cda7ab5811009b430f6125e77e7,sponsor,1,1200
23dbef4ab198e608722afbc4854b2127f5e792cacd0f808144c5b77a5365bb4d7,sponsor,1,1201
a168ef6fae381139d740c1466f4c1a9391a24979b4c2d75d365eefbd363357e17,music_offtopic,1,1203
83e0900a2122757d91e965f9a167c16beb883c0dae9032d9defc757405f2ebd77,intro,1,1204
030913d86fdc52d6df99423439a29476b8d0eadcdd37b83b06b19cff28e735897,filler,1,1205
a37510dde927e749a51dd8f4dcec11808a6e6c54018127fd064af947f89559087,preview,1,1206
a37510dde927e749a51dd8f4dcec11808a6e6c54018127fd064af947f89559087,filler,1,1207
abb8b07e1aa4032ef59415f58abe928ffd460c58f427a4186c3fd835835600507,sponsor,1,1208
542bf9fabb2fd4671b71add2be3e66a837a855bfe7a8182043e3f060af82286d7,preview,1,1209
542bf9fabb2fd4671b71add2be3e66a837a855bfe7a8182043e3f060af82286d7,intro,1,1210
478db033c67956000d619003ab2af575a08d97bc0920ceed410b3dc767a58d837,intro,1,1211
c40055f92794f5757918b575ba1df41b210f9e708655fb4aaf09748997ebd0787,selfpromo,1,1212
c40055f92794f5757918b575ba1df41b210f9e708655fb4aaf09748997ebd0787,sponsor,1,1213
b72638db767386084e13a119db62d741783ac1858d965b50a242fda0c614fa157,selfpromo,2,1214
b72638db767386084e13a119db62d741783ac1858d965b50a242fda0c614fa157,outro,0,1215
9d7be761fa329c04603ab317acf01f945c97570e0963f51901572f4133edd4d97,sponsor,1,1216
9d7be761fa329c04603ab317acf01f945c97570e0963f51901572f4133edd4d97,intro,1,1217
0e56e4e93ff2e3ad4e8d9f9511ceca7340a4099e2d561c045f4daba7b7af02137,filler,1,1218
0e56e4e93ff2e3ad4e8d9f9511ceca7340a4099e2d561c045f4daba7b7af02137,sponsor,1,1219
c25e4805e331d8e7aa4a837038eb717113951c3afee0ec69e8144bf686b7dd057,filler,1,1220
c25e4805e331d8e7aa4a837038eb717113951c3afee0ec69e8144bf686b7dd057,sponsor,1,1221
3152812c1afd18848e9209a158ab2c8b9bb9231e70c58301125a2399c4de5ca47,outro,1,1222
3152812c1afd18848e9209a158ab2c8b9bb9231e70c58301125a2399c4de5ca47,sponsor,1,1223
be6f19110f437e01c2b0992dee3231946048c73f474df47c2ec5bff7ac0564007,sponsor,1,1224
be6f19110f437e01c2b0992dee3231946048c73f474df47c2ec5bff7ac0564007,intro,1,1225
17172e27cd2ecfff20a5547cf946affb309306ffb7097025a0acf838501a57c17,intro,1,1233
029eb1edd2459cc3e7272be5d75656ecc4578635f7983528e8f7f66de9d8ef4f7,intro,1,1234
029eb1edd2459cc3e7272be5d75656ecc4578635f7983528e8f7f66de9d8ef4f7,sponsor,1,1235
ec695633cab3e86fbe4a68f9e7b6ab89cfb5cfd3f2ca7bbb38179ec736dc9d5a7,selfpromo,1,1236
ec695633cab3e86fbe4a68f9e7b6ab89cfb5cfd3f2ca7bbb38179ec736dc9d5a7,sponsor,1,1237
f7e38c8daa903bffcf842f66aa72db1b8eec1c76e32ae65a3e9e462aa3f42c5d7,selfpromo,1,1238
f7e38c8daa903bffcf842f66aa72db1b8eec1c76e32ae65a3e9e462aa3f42c5d7,sponsor,1,1239
0954f04edc3522330bd281baefd8a946fe3f088104d6ccbc9fe66c4a1e6752ab7,selfpromo,1,1240
0954f04edc3522330bd281baefd8a946fe3f088104d6ccbc9fe66c4a1e6752ab7,sponsor,1,1241
79b73bd14592bb05b47f81b15dd52c545b8ef95a262caf8b1405f5da5187ee367,sponsor,3,1229
284d6a9d1d2e9551970648d31af508e95fa679851f1cefadf296ab8cec2bd4c47,selfpromo,1,1242
284d6a9d1d2e9551970648d31af508e95fa679851f1cefadf296ab8cec2bd4c47,sponsor,1,1243
e439347aebadc767a286ba0a65971a7a72fa2600efa4d431d9f12ee53ba793997,sponsor,1,1244
3d6883cda763483fac34a6c2e75ab07e9b0cfba2bc554e7423e8fa5d223a47947,interaction,1,1245
3d6883cda763483fac34a6c2e75ab07e9b0cfba2bc554e7423e8fa5d223a47947,outro,1,1246
93816140e486398f1cae4a356cba981581d0205a0d9bde5835d157283b6957bc7,outro,1,1247
93816140e486398f1cae4a356cba981581d0205a0d9bde5835d157283b6957bc7,sponsor,1,1248
36c70d6bc9392a853e1ad9e936aaa03216860f9ac042989616bdfa38355aebf27,sponsor,1,1249
87718ed8bd2714362e5675498103c608eda680a0482307d14467be961f29ea997,sponsor,1,1250
87718ed8bd2714362e5675498103c608eda680a0482307d14467be961f29ea997,intro,1,1251
9e7574163fa86c548045c60ea0b7a5d993ab8666bc8a63b84f1111b0fce708997,sponsor,1,1252
3e90454a67a0ccbe0e3a106649eaf46678ff19949c2966a340d018415e83f8867,preview,1,1253
3e90454a67a0ccbe0e3a106649eaf46678ff19949c2966a340d018415e83f8867,sponsor,1,1254
000bd959c697debf070f98f90f7341a647b66fb230455ec5dfc324dbba0883ff7,sponsor,2,1185
a168ef6fae381139d740c1466f4c1a9391a24979b4c2d75d365eefbd363357e17,preview,3,1202
ce603a916c35de95750047dcef9840fd9a89c6b90855748e4b36c636b30ceeeb7,intro,1,1255
ce603a916c35de95750047dcef9840fd9a89c6b90855748e4b36c636b30ceeeb7,sponsor,1,1256
1c6ca6187261c401619e138797097c8cf158c525bebe6f3ae64924d2590477e87,filler,1,1257
1c6ca6187261c401619e138797097c8cf158c525bebe6f3ae64924d2590477e87,sponsor,1,1258
ec85630dc61edf590ae766d3e70964f80abbec02f4845e92c04b7836e0e1c10f7,preview,1,1259
ec85630dc61edf590ae766d3e70964f80abbec02f4845e92c04b7836e0e1c10f7,sponsor,1,1260
80dcb227db7ca549dfc599a159e3fa310586e9ce79adc8313385b0bd7467cfe77,intro,1,1261
80dcb227db7ca549dfc599a159e3fa310586e9ce79adc8313385b0bd7467cfe77,sponsor,1,1262
f989a654b637ecdd4f0fd40210e2189edd48bc3aa9a4fbd6df4905def3e434057,selfpromo,1,1263
f989a654b637ecdd4f0fd40210e2189edd48bc3aa9a4fbd6df4905def3e434057,sponsor,1,1264
f0246de2c1f4087c25d3f29291357fbe34821a3fc5a8483fc76a59342d0cb8067,sponsor,1,1265
192f5e70ea708f02f79d3bf6930874d51edb39278f666849e1d5b3a9700b85a57,sponsor,1,1266
0f3bac467a50e26786b5bf7f6cb2a6142383081aa41c90f2f6d874438baec2e77,selfpromo,1,1267
0f3bac467a50e26786b5bf7f6cb2a6142383081aa41c90f2f6d874438baec2e77,sponsor,1,1268
75cfa9cf7e81225853c133974e3a737c604132d14be5acc63654525d7e1946b57,filler,1,1269
75cfa9cf7e81225853c133974e3a737c604132d14be5acc63654525d7e1946b57,intro,1,1270
af61e38767cb71b6f23f28035a74e338c8253517d42775b49459cca9e113aae97,sponsor,1,1271
8f327843122691917fea5d0043a3ea913e587b79b5e2dadfbec7cfb703f71bcc7,music_offtopic,1,1272
8f327843122691917fea5d0043a3ea913e587b79b5e2dadfbec7cfb703f71bcc7,preview,1,1273
2037986d242c8002220d5ed5d5f2f9244456c2bd4958a30734351915589408027,sponsor,1,1274
ec8d854a4fabe5f193968b3ee6d3c9346e89f98ddb381f63085b909a102390c77,intro,1,1275
ec8d854a4fabe5f193968b3ee6d3c9346e89f98ddb381f63085b909a102390c77,sponsor,1,1276
713e1eebfa2b31f4e9418cde8ab97f428b6e7cd08979f10eedb3ec0afc5447fe7,selfpromo,1,1277
713e1eebfa2b31f4e9418cde8ab97f428b6e7cd08979f10eedb3ec0afc5447fe7,sponsor,1,1278
c1d5110bea22dc45bc9d43c0c86bea5e1ebcfcc78a526225d067bb9b34a22c6e7,outro,1,1279
c1d5110bea22dc45bc9d43c0c86bea5e1ebcfcc78a526225d067bb9b34a22c6e7,sponsor,1,1280
addef5c82eea6224512eeeda3696f4a838a5810c4808cecb7bc97f55c1317e917,selfpromo,1,1281
addef5c82eea6224512eeeda3696f4a838a5810c4808cecb7bc97f55c1317e917,sponsor,1,1282
56db8a6ebd375994e6ab244b8037998d2b89f361312475c8da67fb8f0e10a62b7,sponsor,1,1283
9527135b99f4809080e8ab4808fcab63f95e095eca603382f413ce1d119cf1437,sponsor,1,1284
79d76fceac304a5ced9d489a893e2f85b2c7fb20784181d741f3d6da32a495a37,sponsor,1,1285
bdc2c3cda476b3c61a851943ee9bab8047aebb5e0c927d1a772b0e10c6bb6c147,sponsor,1,1286
f6c66018dc0a4468cab0e888a303149fe7ef70b5972e7d90dc0ed06bf17c77c27,filler,1,1287
f6c66018dc0a4468cab0e888a303149fe7ef70b5972e7d90dc0ed06bf17c77c27,sponsor,1,1288
7a6d0ff7c51d3cfea0f2d50b9f9f908ef6ea8595b11d5cba3f6c1797189e38de7,sponsor,1,1289
7a6d0ff7c51d3cfea0f2d50b9f9f908ef6ea8595b11d5cba3f6c1797189e38de7,selfpromo,1,1290
274cf0bc4527ecd21d42624f0907560236f5d553409e86b7bd31d4d98d533c7f7,filler,1,1291
274cf0bc4527ecd21d42624f0907560236f5d553409e86b7bd31d4d98d533c7f7,sponsor,1,1292
09d3ceaeccd9bfab663d6ce8869c0b437b5c362cfc9a013a960e5b891bc16c037,preview,2,1293
09d3ceaeccd9bfab663d6ce8869c0b437b5c362cfc9a013a960e5b891bc16c037,intro,0,1294
d74e3b08b9ca1906e6aaf1fbd9e9b0b48c695f3acf3b58fb69eca50f3509b8d07,filler,1,1295
d74e3b08b9ca1906e6aaf1fbd9e9b0b48c695f3acf3b58fb69eca50f3509b8d07,sponsor,1,1296
62868f8b0048e0a3bbbd78d68c1299c3d71486bd4ecb4538af1ac0466ecb896b7,intro,1,1297
62868f8b0048e0a3bbbd78d68c1299c3d71486bd4ecb4538af1ac0466ecb896b7,sponsor,1,1298
9bc4dcf31dc62bdf6763d818ba187a963715226a21ffd3c4e898e6127510d05a7,sponsor,1,1299
1f8768e4fad2ba0e3804705723f348c716aa30c8772ec69d47d11d13d584ca577,filler,1,1300
1f8768e4fad2ba0e3804705723f348c716aa30c8772ec69d47d11d13d584ca577,sponsor,1,1301
d7844fb1ea3b04b8460c9543ddd35d37b509578934e717c36faf4694e6c034717,sponsor,1,1303
d7844fb1ea3b04b8460c9543ddd35d37b509578934e717c36faf4694e6c034717,filler,1,1304
d7844fb1ea3b04b8460c9543ddd35d37b509578934e717c36faf4694e6c034717,intro,0,1302
d19a7360e67631054b9f210c95e952f5c5e2d6dee95ef160d2c41828bb3567937,music_offtopic,1,1305
d19a7360e67631054b9f210c95e952f5c5e2d6dee95ef160d2c41828bb3567937,sponsor,1,1306
865ab12329dc28104461d07a3504bb53a497db7830d93367b792f57296978f0e7,intro,1,1307
865ab12329dc28104461d07a3504bb53a497db7830d93367b792f57296978f0e7,sponsor,1,1308
405e675b498715ae9d35c140afa675ea183e19a51cc8d3146c611c42757b553d7,outro,1,1310
405e675b498715ae9d35c140afa675ea183e19a51cc8d3146c611c42757b553d7,sponsor,1,1311
405e675b498715ae9d35c140afa675ea183e19a51cc8d3146c611c42757b553d7,intro,0,1309
5b676b6b5275833a321b511fc968d32c2513183fc8d432602751c83c391d59417,filler,1,1312
5b676b6b5275833a321b511fc968d32c2513183fc8d432602751c83c391d59417,sponsor,1,1313
ca22c59571aa669169dac47f4ec8ebd9538a43e1b30ad2c102bb0411c7479dee7,intro,2,1315
ca22c59571aa669169dac47f4ec8ebd9538a43e1b30ad2c102bb0411c7479dee7,outro,0,1314
4c0d04d6a475b65bacfa7a590b0c23a069509c00d96acf0676279d83c9c357be7,sponsor,1,1316
a780c06184e752a0e495795f7cad06e1ff5c360be1172e28c8716a903c8d5c6f7,intro,1,1317
a780c06184e752a0e495795f7cad06e1ff5c360be1172e28c8716a903c8d5c6f7,sponsor,1,1318
e46890fb487f71d7edec319fcb30e865cef65e564d01b6509a459fe61f009d687,intro,1,1319
5a856d7264c8bc1387b45245c2dc720550a567544e44754751f5123cfd5ea01f7,sponsor,1,1320
7042190a9d858e0b7a20aedc93f1a161e10b0108bfbf02a0c267956f25cb49bb7,intro,1,1321
7042190a9d858e0b7a20aedc93f1a161e10b0108bfbf02a0c267956f25cb49bb7,sponsor,1,1322
b2fab84226971c33ee24492628db843ea4d0ad4a756c2a6b003fcd8be21162e57,music_offtopic,1,1323
b2fab84226971c33ee24492628db843ea4d0ad4a756c2a6b003fcd8be21162e57,sponsor,1,1324
641f9101fe9d4d81541ea314a13110edab79ec49d95f3354107be4e1f43833417,sponsor,2,1326
641f9101fe9d4d81541ea314a13110edab79ec49d95f3354107be4e1f43833417,filler,0,1325
b732dd728d523eca039c1e5eeb01083a66540771f5da8bba10d7e61039cd90857,sponsor,1,1327
997123bf838b470cb442680927ad6ed92a73e54ef083605cbe985c1ff153c3f17,selfpromo,1,1328
b5579e5719db0129d39de20cb574f4cd1c2df525faf2a5844fa1e54c46cf856c7,sponsor,1,1329
bcb7a4c6d8cea00b5a0bdd9a8b2baef2a3870d5841899d1b6287a8d68fab68857,intro,1,1330
386291ef9bd8cc0408eb579c40be9be06ef7ad7acb7a53ffceae64ae6bd3f41b7,preview,1,1332
386291ef9bd8cc0408eb579c40be9be06ef7ad7acb7a53ffceae64ae6bd3f41b7,sponsor,0,1331
68510ae2c3a5f2aaea24e71373ed61b45ac9ec0ff274fe20a0736a0b0c8d40877,interaction,1,1333
68510ae2c3a5f2aaea24e71373ed61b45ac9ec0ff274fe20a0736a0b0c8d40877,sponsor,1,1334
6479e550ca5b15dbf7d38b30bbf37518528e4d9e597ad9a46a73ef047e0024457,interaction,1,1335
0aff60f26e94bbee33e1548c18f2c5e0be926af340ae9602d91d1714a06002927,filler,1,1336
0aff60f26e94bbee33e1548c18f2c5e0be926af340ae9602d91d1714a06002927,intro,1,1337
caadd642fc551a17bc7f0645f6938bcb64f038de21f69b6c729385d4432ba2a57,intro,1,1338
caadd642fc551a17bc7f0645f6938bcb64f038de21f69b6c729385d4432ba2a57,sponsor,1,1339
17e3252b5c4a699f8b23d7d209a7fc4618759acd0d4aa0a9db9c2cad31207bbd7,sponsor,1,1340
17e3252b5c4a699f8b23d7d209a7fc4618759acd0d4aa0a9db9c2cad31207bbd7,selfpromo,1,1341
fd915b22d15fadac54a5eb6cc35c0628b5d4f154ea6c2f16dfeed295af4bb2c27,outro,1,1342
fd915b22d15fadac54a5eb6cc35c0628b5d4f154ea6c2f16dfeed295af4bb2c27,selfpromo,1,1343
75b3647b2b0ffae636e559530da25fd20438eb085ba3dcf2f87d89549209c92e7,sponsor,1,1344
d019da0e06a5b1ad0183e87060c33abeecd0dbf2d7d1bdf62dbe853ef5dd4d6b7,intro,1,1345
d019da0e06a5b1ad0183e87060c33abeecd0dbf2d7d1bdf62dbe853ef5dd4d6b7,selfpromo,1,1346
1f07b4eb1d1d78ad5020095b29734beb3db0e2e13af5ed4c19e9994ca57e75ee7,sponsor,1,1347
9b1231d2d282382421c61bf30a7f95d7dca5c653a746c3f4c35ef56a61a2a62b7,selfpromo,1,1348
9b1231d2d282382421c61bf30a7f95d7dca5c653a746c3f4c35ef56a61a2a62b7,sponsor,1,1349
132c32b866f3f2c3a327a1c510246efe7bb5a0b792f1b878ab33ee16a5ea61907,music_offtopic,1,1351
132c32b866f3f2c3a327a1c510246efe7bb5a0b792f1b878ab33ee16a5ea61907,filler,2,1350
8cbad2ea884def83f466fecceb60857fd5dcd45c2d3daa3e07c9be566e83b2ba7,interaction,1,1352
8cbad2ea884def83f466fecceb60857fd5dcd45c2d3daa3e07c9be566e83b2ba7,sponsor,1,1353
cb4d4035b75e137786093f2dd4dbde14f4b5d48c108ada3e7b0929f5c0c5c3207,sponsor,1,1354
1f50dcfe05ca0e041f1340cb0c5cec5cc50ff6930ecbc7f48a81704f6786feb77,sponsor,1,1355
5ff5ae0677dd108e4f0b4f7ee5cf96f8bd4b6a093c7d72140a3aaef7c9d03ace7,filler,1,1356
cc3947633ac96411bd6a574b6c4fbc989fc8167deaf7f39cbe36a85287c67c527,intro,1,1357
cc3947633ac96411bd6a574b6c4fbc989fc8167deaf7f39cbe36a85287c67c527,sponsor,1,1358
71ce59075f6ab5485667e010cba6db048d9d3521c339f2e2661ce3a0d960dd147,interaction,1,1359
71ce59075f6ab5485667e010cba6db048d9d3521c339f2e2661ce3a0d960dd147,selfpromo,1,1360
7dcb3ede914394228109857f8f2b4a673f5970b09f89537a31baefcf659b31747,preview,1,1361
c3033d01abb58907e5a092900a675dd96a867ed34d39c1a95fb7ae5d2f64cc827,sponsor,3,463
7dcb3ede914394228109857f8f2b4a673f5970b09f89537a31baefcf659b31747,sponsor,1,1362
9ade4f944685a8acaa852e8d2c0416643c0e8126c90ff3ae0797ecc33d003e2e7,sponsor,1,1363
ff522e30b5f01f2d692919ea801216bc569f07f97a923195731583e52e8c10177,selfpromo,1,1364
ff522e30b5f01f2d692919ea801216bc569f07f97a923195731583e52e8c10177,sponsor,1,1365
44dd9d07f6327d1ca1f3757fe2fe8d67b522e6dbcf3cf65d8b8ad8bbcebc73757,sponsor,1,1367
44dd9d07f6327d1ca1f3757fe2fe8d67b522e6dbcf3cf65d8b8ad8bbcebc73757,intro,2,1366
c0c04491616d5ed91791fe36d58180295df5c2e35853a3fdced8619fdb2eae767,outro,2,1368
c0c04491616d5ed91791fe36d58180295df5c2e35853a3fdced8619fdb2eae767,interaction,0,1369
fc1645c003e2ee449277d59e918f898032ce60fdd9d0aaca9d8bf54cf2986b5b7,sponsor,1,1370
9e863d1b0a8e9d325bd8883d4753c4ddad0358ada5cbeaf15fe01b4b941fabc47,sponsor,1,1371
9e863d1b0a8e9d325bd8883d4753c4ddad0358ada5cbeaf15fe01b4b941fabc47,selfpromo,1,1372
d7cb546bfa077267e121fdf7785ace13ddad617ec9b05b7249948d5f0da2b6ae7,intro,1,1373
d7cb546bfa077267e121fdf7785ace13ddad617ec9b05b7249948d5f0da2b6ae7,sponsor,1,1374
6f55ec97527b7058e04af248438079644e8be69ae432eb7d7bf372e9ce8182c97,sponsor,2,1376
6f55ec97527b7058e04af248438079644e8be69ae432eb7d7bf372e9ce8182c97,outro,0,1375
2cca470d04e2b927d73cf4efb71741afade60409b4ea4a7dbbe15ac79339ae257,outro,1,1377
2cca470d04e2b927d73cf4efb71741afade60409b4ea4a7dbbe15ac79339ae257,sponsor,1,1378
a6d3556ba643c03ec2325583687900252e150b302df02048be2f06844065a6147,intro,1,1379
337665820b20a55212e31ee5508bbc924e4d4230e4953bab1e73fe617b15c9877,sponsor,1,1380
9c11759e4b615653262c9e8668856daf9066fdbe99c11c29e213d76950b674c27,sponsor,1,1381
0f2620ea7c3059d45271aa581098d0b3421d33e5e1a90bac28e6eed2e55031127,music_offtopic,1,1382
0f2620ea7c3059d45271aa581098d0b3421d33e5e1a90bac28e6eed2e55031127,intro,1,1383
44ab170053ea3d4b7420b10e2376e996eaa01fece4f1b2085788ca53cf61b5347,sponsor,1,1384
ed7e9cb28418a48c6a91384de801804a56fb25ca31755d8eb25522b29b2c7faa7,sponsor,1,1385
2e29f8f953fae3350ff7ca5e1fe103f6de662f2ecdcde11b7db5cc20dd770b3b7,intro,1,1386
2e29f8f953fae3350ff7ca5e1fe103f6de662f2ecdcde11b7db5cc20dd770b3b7,sponsor,1,1387
e423a6d608fd6bc89d792a7bde0636c055c8396d28c360c7098df9fc509ad62c7,preview,1,1388
e423a6d608fd6bc89d792a7bde0636c055c8396d28c360c7098df9fc509ad62c7,intro,1,1389
5bdaf2efcf9000a392575de5115fe76ad58e36847f67fef038b9f10c18ac94b97,sponsor,1,1391
a2d37de17d044f6bc937adbcede96e5be5eab4c2cac5bd5553abc43ec7395b807,intro,1,1392
6dc61c4a692b4f1bec84967a140f0421f9cc23d90bc09a84386dde2ff8c6ba127,sponsor,3,111
e3837c92e159cd5537fbf2bf175f0866950623e9705117f5f81e8d5c28b31b277,preview,1,1393
e3837c92e159cd5537fbf2bf175f0866950623e9705117f5f81e8d5c28b31b277,intro,1,1394
cb6677085bfe78c677913dc6d727aee32d7c19ca9056291133098c98a5e9755f7,selfpromo,1,1395
cb6677085bfe78c677913dc6d727aee32d7c19ca9056291133098c98a5e9755f7,sponsor,1,1396
5bdaf2efcf9000a392575de5115fe76ad58e36847f67fef038b9f10c18ac94b97,intro,3,1390
c078e7fcd9e68efedd33de62d07d7885eea862f7bafb575f8ec2e1db2cf858e37,filler,1,1397
c078e7fcd9e68efedd33de62d07d7885eea862f7bafb575f8ec2e1db2cf858e37,sponsor,1,1398
76a2eb1ed93cbff82bfead584b9e94f7003c5f0bf765b52e87719d4ee7a79df37,outro,1,1399
76a2eb1ed93cbff82bfead584b9e94f7003c5f0bf765b52e87719d4ee7a79df37,intro,1,1400
904a67bf50de450f92263e5844002b54c87e70141d4306d3c846b73d7adaf03d7,sponsor,1,1402
044dfa8976b42f9951f1c71f06abc240de4c5b060865fd3c894cbdc47eac9c967,sponsor,1,1448
fbc0ccc44627c248b9ad447c532580ff26352be76bdfda73796bb16f250ec3fa7,intro,1,1449
fbc0ccc44627c248b9ad447c532580ff26352be76bdfda73796bb16f250ec3fa7,sponsor,1,1450
b1d2537e621057fefdacbedee90a345fe1598678ef6856e9e84c6bc585abfa6b7,sponsor,1,1403
